Det_time,Des_time,Match_points
,,
0.0107806,0.00205625,0
0.010225,0.00141078,60
0.0109984,0.00132165,65
0.00985117,0.00139367,65
0.00997262,0.00137072,76
0.0100342,0.00158475,72
0.0107139,0.00156759,83
0.00952036,0.00171733,83
0.00960684,0.001735,73
0.0112434,0.00171059,72
