Det_time,Des_time,Match_points
,,
0.108982,0.00091619,0
0.0988823,0.000836187,141
0.0902553,0.00263868,134
0.0909252,0.00156754,131
0.0907856,0.00180317,130
0.10121,0.00183895,134
0.0933846,0.00214275,146
0.100341,0.00256382,150
0.10191,0.00174499,148
0.100453,0.00187352,152
